Wavelength (nm)	Dilution Corrected Absorbance
230	2.333503
233	2.146887
236	1.9897
239	1.842794
242	1.730899
245	1.626264
248	1.53771
251	1.450846
254	1.375816
257	1.303591
260	1.242595
263	1.186484
266	1.135671
269	1.087835
272	1.038347
275	0.9879473
278	0.9367872
281	0.880888
284	0.8285042
287	0.7799485
290	0.7445095
293	0.7056508
296	0.6680742
299	0.6299525
302	0.5930309
305	0.5591971
308	0.5298634
311	0.5038904
314	0.4787504
317	0.4566957
320	0.4354917
323	0.414971
326	0.3949479
329	0.3766298
332	0.3583727
335	0.3415559
338	0.3253111
341	0.3099284
344	0.2954573
347	0.2821357
350	0.2695547
353	0.2573351
356	0.2452483
359	0.2343354
362	0.2225632
365	0.2112803
368	0.1995481
371	0.1878893
374	0.1761668
377	0.1653299
380	0.1550296
383	0.1462554
386	0.1374237
389	0.1290265
392	0.1214637
395	0.1144257
398	0.1085131
401	0.1026664
404	0.09705817
407	0.09182978
410	0.08666125
413	0.08196723
416	0.07807272
419	0.07445783
422	0.07059029
425	0.06734139
428	0.06393847
431	0.06021605
434	0.0561794
437	0.05224961
440	0.04902991
443	0.04647593
446	0.0445333
449	0.04284507
452	0.04163421
455	0.03965987
458	0.03800745
461	0.03588719
464	0.03406409
467	0.03245571
470	0.03091596
473	0.02979541
476	0.02848502
479	0.02692101
482	0.02554929
485	0.0243898
488	0.02363506
491	0.02218562
494	0.02109635
497	0.02041744
500	0.0192221
503	0.01841243
506	0.01716387
509	0.01634707
512	0.01576461
515	0.01473643
518	0.01373706
521	0.01294561
524	0.01173235
527	0.01084838
530	0.009957741
533	0.009462413
536	0.008397188
539	0.007759835
542	0.00708579
545	0.006167483
548	0.00539759
551	0.004891254
554	0.004183138
557	0.004196749
560	0.003491332
563	0.003100736
566	0.002674171
569	0.002083919
572	0.001613383
575	0.001419276
578	0.001128044
581	0.0006584859
584	0.0003776425
587	0.0001429088
590	-0.0002787974
593	-0.0005638541
596	-0.0005031547
599	-0.0008870069
602	-0.001224153
605	-0.001137542
608	-0.001403937
611	-0.001512374
614	-0.001820566
617	-0.001814373
620	-0.001904985
623	-0.002338615
626	-0.002076685
629	-0.002281695
632	-0.00225877
635	-0.002360546
638	-0.002270193
641	-0.002484051
644	-0.002319217
647	-0.002439721
650	-0.00258416
653	-0.002878713
656	-0.003078476
659	-0.002709787
662	-0.002750363
665	-0.002905998
668	-0.002874819
671	-0.002596316
674	-0.003134851
677	-0.002803327
680	-0.002842797
683	-0.003098494
686	-0.003004209
689	-0.002911246
692	-0.002899533
695	-0.002517343
698	-0.003073083
701	-0.003881264
704	-0.004236705
707	-0.004041824
710	-0.003304399
713	-0.001847416
716	-0.001027029
719	-0.000238842
722	-9.331206e-05
725	-0.000680638
728	-0.001811099
731	-0.002357292
734	-0.00298085
737	-0.003705183
740	-0.00392486
743	-0.003709907
746	-0.003399165
749	-0.003224914
752	-0.00283484
755	-0.002239316
758	-0.002286078
761	-0.001540558
764	-0.001515398
767	-0.001112859
770	0.0002259566
773	-0.0005666251
776	-0.0003006824
779	0.0006839309
782	0.0002797732
785	0.0008215206
788	0.001128187
791	0.0004084436
794	0.001007798
797	0.0008637886
800	0.001290859
