Wavelength (nm)	Dilution Corrected Absorbance
230	0.004191038
233	0.003565516
236	0.003101843
239	0.002817264
242	0.002637127
245	0.002430934
248	0.002251005
251	0.001986118
254	0.001805904
257	0.001720527
260	0.001664549
263	0.001656614
266	0.001676695
269	0.001663106
272	0.001625895
275	0.001600504
278	0.001555099
281	0.001456211
284	0.001427964
287	0.001377306
290	0.00126144
293	0.001202195
296	0.00115308
299	0.001116788
302	0.001103191
305	0.001087775
308	0.001110686
311	0.00113688
314	0.001168341
317	0.001198502
320	0.001229337
323	0.001251155
326	0.001305988
329	0.001340463
332	0.00138079
335	0.00142436
338	0.00146506
341	0.001478234
344	0.001486114
347	0.001491317
350	0.001478961
353	0.001475497
356	0.001465115
359	0.001451637
362	0.001400946
365	0.001357337
368	0.001296102
371	0.001249687
374	0.001197455
377	0.001177354
380	0.001171902
383	0.001176489
386	0.001201666
389	0.001217718
392	0.001232512
395	0.001256255
398	0.001291745
401	0.001314968
404	0.001363266
407	0.001390919
410	0.001405564
413	0.001408517
416	0.001413088
419	0.00145016
422	0.001476241
425	0.001544462
428	0.001579064
431	0.001653642
434	0.001746693
437	0.001835158
440	0.00186929
443	0.001867161
446	0.001820782
449	0.001774124
452	0.001786176
455	0.001836066
458	0.001923596
461	0.002003546
464	0.00207261
467	0.002100978
470	0.002098092
473	0.002091557
476	0.002095156
479	0.002071129
482	0.002033217
485	0.002020289
488	0.002006513
491	0.001982619
494	0.001980923
497	0.001964707
500	0.001951788
503	0.001941069
506	0.001941483
509	0.001912092
512	0.001912744
515	0.001899883
518	0.001888398
521	0.001882507
524	0.001876068
527	0.001886577
530	0.001895491
533	0.001902976
536	0.001908895
539	0.001917495
542	0.001937498
545	0.001952596
548	0.001965813
551	0.001971059
554	0.001994456
557	0.002016329
560	0.00202878
563	0.002031287
566	0.00205088
569	0.002081691
572	0.002102744
575	0.002125779
578	0.00211505
581	0.002120129
584	0.002156505
587	0.002179702
590	0.002198305
593	0.002195916
596	0.002207156
599	0.002246574
602	0.002268304
605	0.002279772
608	0.002294077
611	0.002299758
614	0.00231524
617	0.00231724
620	0.00232582
623	0.002344874
626	0.002354622
629	0.00236263
632	0.002353099
635	0.002366291
638	0.002399034
641	0.002398656
644	0.002383921
647	0.002352062
650	0.002375751
653	0.002403849
656	0.002413172
659	0.002380626
662	0.002382151
665	0.002385491
668	0.002385571
671	0.002386454
674	0.002356296
677	0.002364945
680	0.002366129
683	0.002319363
686	0.002333356
689	0.002307633
692	0.002281488
695	0.002212279
698	0.002167834
701	0.002188817
704	0.002297718
707	0.002397833
710	0.002345293
713	0.002155402
716	0.001947262
719	0.001795638
722	0.001773871
725	0.001946565
728	0.002198796
731	0.002397699
734	0.002470839
737	0.002475002
740	0.002381588
743	0.002313189
746	0.002283654
749	0.002272921
752	0.002270017
755	0.002214534
758	0.002186341
761	0.00218012
764	0.002190654
767	0.002214792
770	0.002198581
773	0.002207505
776	0.002220178
779	0.002226798
782	0.002184542
785	0.002242929
788	0.002235947
791	0.002212907
794	0.002184801
797	0.002177778
800	0.00217424
